Event Number,Call Received,Complaint Number,Shift,Tencode,Tencode Description,Tencode Suffix,Tencode Suffix Description,Disposition Code,Disposition Description,Block,Street Name,Unit Dispatched,Sector,Zone,RPA,Latitude,Longitude,Mapped Location
PD202000177450,03/03/2020 08:52:52 PM,,,40,,P,PROGRESS,6M,,,,421B,C,421K,4105,,,
PD202000177451,03/03/2020 08:53:08 PM,,,96,,,,12,,,,5273,N,617,4323,,,
PD202000177452,03/03/2020 08:53:10 PM,,,93,,,,9T,,,,811B,MT,813,5615,,,
PD202000177453,03/03/2020 08:53:32 PM,,,40,,PV,,9,,4900,LINBAR DR,321B,,315Z,0,36.084,-86.706,POINT (-86.706 36.084)
PD202000177456,03/03/2020 08:53:40 PM,,,96,,,,12,,,,127B,W,125N,4809,,,
PD202000177457,03/03/2020 08:54:03 PM,,,44,,P,PROGRESS,5,,,,721B,M,721N,2045,,,
PD202000177458,03/03/2020 08:54:28 PM,,,96,,,,12,,,,5274,N,617N,4323,,,
PD202000177459,03/03/2020 08:56:21 PM,,,43,,P,PROGRESS,12,,,,111B,W,115,,,,
PD202000177460,03/03/2020 08:56:22 PM,,,43,,P,PROGRESS,4,,,,225B,E,225K,1805,,,
PD202000177461,03/03/2020 08:56:24 PM,,,45,,P,PROGRESS,6,,,,215C,E,213,1205,,,
PD202000177462,03/03/2020 08:56:32 PM,,,96,,,,4,,,,225C,E,213,1253,,,
PD202000177463,03/03/2020 08:56:36 PM,,,43,,P,PROGRESS,4,,,,4F84,C,423,4013,,,
PD202000177464,03/03/2020 08:56:37 PM,,,92,,P,PROGRESS,6,,,,421C,C,413,,,,
PD202000177465,03/03/2020 08:56:38 PM,,,96,,,,12,,3100,LEBANON PKE,533C,,333X,0,36.185,-86.636,POINT (-86.636 36.185)
PD202000177466,03/03/2020 08:57:22 PM,,,45,,P,PROGRESS,6,,,,313B,S,315N,8829,,,
PD202000177467,03/03/2020 08:57:34 PM,,,43,,P,PROGRESS,4,,,,215B,E,217,1431,,,
PD202000177468,03/03/2020 08:58:32 PM,,,43,,P,PROGRESS,6,,4000,CENTRAL PKE,5D54,H,523,9557,36.172,-86.599,POINT (-86.599 36.172)
PD202000177469,03/03/2020 08:59:12 PM,,,43,,P,PROGRESS,15,,,,815B,MT,811K,5521,,,
PD202000177471,03/03/2020 08:59:41 PM,,,96,,,,15,,,,513C,H,513,9109,,,
PD202000177472,03/03/2020 08:59:54 PM,,,40,,PV,,5,,,,3276,N,617,4305,,,
PD202000177473,03/03/2020 09:00:13 PM,,,15,,P,PROGRESS,15,,,,813B,MT,813N,5615,,,
PD202000177474,03/03/2020 09:00:14 PM,,,71,,A,ALARM,12,,,,3F72,H,511N,8205,,,
PD202000177475,03/03/2020 09:00:23 PM,,,43,,P,PROGRESS,4,,,,227C,E,227K,1939,,,
PD202000177476,03/03/2020 09:00:42 PM,,,44,,P,PROGRESS,11,,,,,N,617K,4243,,,
PD202000177477,03/03/2020 09:00:56 PM,,,95,,,,4,,100,INTERSTATE DR,423B,,436Y,0,36.171,-86.769,POINT (-86.769 36.171)
PD202000177478,03/03/2020 09:01:11 PM,,,43,,P,PROGRESS,4,,,,212C,E,213,1131,,,
PD202000177479,03/03/2020 09:01:19 PM,,,43,,P,PROGRESS,4,,,,324B,S,325K,8871,,,
PD202000177480,03/03/2020 09:01:44 PM,,,43,,PJ,,4J,,5000,CHADFIELD WAY,328B,,,,,,
PD202000177481,03/03/2020 09:01:45 PM,,,93,,,,6,,,,813B,MT,813,5625,,,
PD202000177483,03/03/2020 09:02:05 PM,,,92,,P,PROGRESS,15,,2200,BRICK CHURCH PKE,621B,,233X,0,36.206,-86.778,POINT (-86.778 36.206)
PD202000177484,03/03/2020 09:02:13 PM,,,43,,P,PROGRESS,4,,,,224C,E,213,1207,,,
PD202000177485,03/03/2020 09:02:42 PM,,,93,,,,6,,,,816B,MT,811,5519,,,
PD202000177486,03/03/2020 09:02:46 PM,,,96,,,,12,,100,INTERSTATE DR,415B,,436Y,0,36.171,-86.769,POINT (-86.769 36.171)
PD202000177487,03/03/2020 09:02:51 PM,20200152883,,43,,R,REPORT,6,,,,830B,MT,835K,8655,,,
PD202000177488,03/03/2020 09:02:55 PM,,,92,,P,PROGRESS,6,,,,531B,H,515,9305,,,
PD202000177489,03/03/2020 09:03:09 PM,,,96,,,,15,,1100,BROADWAY,4F83,,,,,,
PD202000177490,03/03/2020 09:03:53 PM,,,93,,,,3T,,,,8T81,MT,815N,5905,,,
PD202000177491,03/03/2020 09:04:05 PM,,,43,,PM,,6,,700,OLD HICKORY BLVD,832B,,833,8623,36.041,-86.78,POINT (-86.78 36.041)
PD202000177492,03/03/2020 09:04:22 PM,,,43,,P,PROGRESS,4C,,,BARBARA DR,7F74,,723,1795,36.254,-86.727,POINT (-86.727 36.254)
PD202000177493,03/03/2020 09:05:07 PM,,,95,,,,4,,,,125B,W,125K,4811,,,
PD202000177495,03/03/2020 09:05:33 PM,,,93,,,,9T,,,,1C63,W,123,4705,,,
PD202000177496,03/03/2020 09:05:34 PM,,,15,,P,PROGRESS,15,,,,513C,H,515,9217,,,
PD202000177497,03/03/2020 09:05:40 PM,,,43,,P,PROGRESS,5,,0,JONES CIR,554B,525,525,9705,36.269,-86.646,POINT (-86.646 36.269)
PD202000177499,03/03/2020 09:06:20 PM,,,43,,P,PROGRESS,4,,,,213C,E,213,1217,,,
PD202000177501,03/03/2020 09:06:44 PM,,,96,,,,12,,,,317C,H,515N,9319,,,
PD202000177500,03/03/2020 09:06:44 PM,,,45,,P,PROGRESS,11,,,,223B,E,223,1867,,,
PD202000177502,03/03/2020 09:06:53 PM,,,43,,P,PROGRESS,12,,,,8F72,MT,835K,8655,,,
PD202000177503,03/03/2020 09:07:12 PM,,,43,,P,PROGRESS,4,,,,226C,E,213,1225,,,
PD202000177504,03/03/2020 09:07:19 PM,,,43,,P,PROGRESS,4,,,,212C,E,211,1113,,,
PD202000177505,03/03/2020 09:07:30 PM,20200152943,,43,,P,PROGRESS,1,,300,WALLACE RD,321B,,315Y,0,36.077,-86.725,POINT (-86.725 36.077)
PD202000177506,03/03/2020 09:07:52 PM,,,71,,A,ALARM,13,,2900,JOHN A MERRITT BLVD,616B,,125Z,0,36.168,-86.821,POINT (-86.821 36.168)
PD202000177507,03/03/2020 09:07:58 PM,,,43,,PJ,,5,,,,613B,N,613N,4463,,,
PD202000177508,03/03/2020 09:08:34 PM,,,40,,TS,TERRY STOP,9,,4000,CENTRAL PKE,5D50,H,523,9557,36.172,-86.599,POINT (-86.599 36.172)
PD202000177510,03/03/2020 09:08:36 PM,,,43,,P,PROGRESS,4,,600,E OLD HICKORY BLVD,713B,713,713,1627,36.263,-86.699,POINT (-86.699 36.263)
PD202000177511,03/03/2020 09:08:41 PM,,,46,,P,PROGRESS,10,,,,220B,E,223,1867,,,
PD202000177512,03/03/2020 09:08:52 PM,,,93,,,,9T,,,,122B,W,123,4677,,,
PD202000177513,03/03/2020 09:09:19 PM,,,43,,P,PROGRESS,4,,,,222C,E,227,1997,,,
PD202000177514,03/03/2020 09:09:22 PM,,,40,,P,PROGRESS,15,,,,127B,W,125K,4815,,,
PD202000177515,03/03/2020 09:09:39 PM,,,15,,P,PROGRESS,15,,,,513C,H,515,9201,,,
PD202000177516,03/03/2020 09:10:34 PM,,,70,,A,ALARM,11,,,,114B,W,117K,6117,,,
PD202000177517,03/03/2020 09:10:38 PM,,,43,,P,PROGRESS,4,,,,5D50,H,515,9319,,,
PD202000177521,03/03/2020 09:11:56 PM,,,45,,P,PROGRESS,1T,,,,317B,S,315N,88122,,,
PD202000177522,03/03/2020 09:12:05 PM,,,43,,P,PROGRESS,4,,5500,OLD HICKORY BLVD,525C,523,523,9557,,,
PD202000177523,03/03/2020 09:12:08 PM,,,70,,A,ALARM,11,,,,,S,331,8717,,,
PD202000177524,03/03/2020 09:12:30 PM,,,83,,P,PROGRESS,15,,3700,JAMES KAY LN,515B,,,,,,
PD202000177525,03/03/2020 09:12:34 PM,,,15,,P,PROGRESS,15,,,,813B,MT,813N,5617,,,
PD202000177526,03/03/2020 09:13:34 PM,,,96,,,,4,,3400,LEBANON PKE,532C,521,521,9531,,,
PD202000177527,03/03/2020 09:13:37 PM,,,43,,P,PROGRESS,12,,,,336B,S,331,8763,,,
PD202000177528,03/03/2020 09:13:48 PM,,,96,,,,4,,,,821B,MT,825V,8525,,,
PD202000177529,03/03/2020 09:13:54 PM,,,43,,P,PROGRESS,6,,,,612C,N,617N,4309,,,
PD202000177531,03/03/2020 09:14:01 PM,,,96,,,,12,,,,212C,E,213K,1203,,,
PD202000177532,03/03/2020 09:14:05 PM,,,15,,P,PROGRESS,15,,,,513C,H,515,9217,,,
PD202000177534,03/03/2020 09:14:29 PM,,,43,,P,PROGRESS,5,,,,3F76B,H,511N,8201,,,
PD202000177536,03/03/2020 09:14:50 PM,,,96,,,,15,,,,224C,E,211K,1117,,,
PD202000177537,03/03/2020 09:14:52 PM,,,46,,P,PROGRESS,1T,,,,8F75,MT,831,8609,,,
PD202000177539,03/03/2020 09:15:36 PM,,,93,,,,9T,,,,7F73,M,721,2005,,,
PD202000177541,03/03/2020 09:15:58 PM,,,43,,P,PROGRESS,4,,,,216C,E,215,,,,
PD202000177542,03/03/2020 09:16:05 PM,,,15,,P,PROGRESS,15,,,,511C,H,515,9319,,,
PD202000177543,03/03/2020 09:16:15 PM,,,83,,P,PROGRESS,11,,100,NOEL COVE CIR,,H,521,9561,36.178,-86.614,POINT (-86.614 36.178)
PD202000177544,03/03/2020 09:16:16 PM,,,43,,P,PROGRESS,12,,6000,CORTEZ CT,3F72,,,,,,
PD202000177545,03/03/2020 09:16:41 PM,,,43,,P,PROGRESS,15,,,,716B,M,713N,1617,,,
PD202000177546,03/03/2020 09:16:53 PM,,,43,,P,PROGRESS,4,,,,6F86,N,613,4455,,,
PD202000177547,03/03/2020 09:17:09 PM,,,71,,A,ALARM,12,,,,5261,E,211,1019,,,
PD202000177550,03/03/2020 09:18:25 PM,,,96,,,,12,,4000,LEBANON PKE,531C,521,521,9613,,,
PD202000177552,03/03/2020 09:18:37 PM,,,43,,P,PROGRESS,4,,,,221C,E,221,1949,,,
PD202000177553,03/03/2020 09:19:05 PM,,,96,,,,4C,,200,E PALESTINE AV,7F76,,,,,,
PD202000177554,03/03/2020 09:19:30 PM,,,42,,P,PROGRESS,6,,,,227C,E,213,1129,,,
PD202000177555,03/03/2020 09:20:10 PM,,,96,,,,4,,,,5272,H,513,9109,,,
PD202000177557,03/03/2020 09:21:11 PM,,,15,,P,PROGRESS,15,,,,513C,H,511N,8221,,,
PD202000177558,03/03/2020 09:21:16 PM,,,96,,,,4C,,,,5271,H,515,9307,,,
PD202000177559,03/03/2020 09:21:21 PM,20200152961,,44,,P,PROGRESS,2M,,,,426B,C,425,4045,,,
PD202000177560,03/03/2020 09:21:22 PM,,,87,,W,WARRANT ASSISTANCE ESCORT,6,,,,811B,MT,815,5907,,,
PD202000177562,03/03/2020 09:21:37 PM,,,43,,PJ,,5,,,,224B,N,611,4433,,,
PD202000177563,03/03/2020 09:22:02 PM,,,15,,P,PROGRESS,15,,,,513C,H,515,9201,,,
PD202000177565,03/03/2020 09:22:32 PM,,,92,,P,PROGRESS,4,,600,DUE WEST AV W,722B,723,723,1797,,,
PD202000177566,03/03/2020 09:22:51 PM,,,43,,P,PROGRESS,4,,,,211C,E,213,1219,,,
PD202000177568,03/03/2020 09:23:16 PM,,,43,,P,PROGRESS,4,,,,215C,E,215,1307,,,
PD202000177569,03/03/2020 09:23:42 PM,,,43,,P,PROGRESS,4,,,,225C,E,213,1225,,,
PD202000177570,03/03/2020 09:24:00 PM,,,40,,P,PROGRESS,5,,,,3F70,H,515,9211,,,
PD202000177571,03/03/2020 09:24:03 PM,,,43,,P,PROGRESS,4,,,,613B,N,617,4343,,,
PD202000177574,03/03/2020 09:24:36 PM,,,96,,,,12,,,,5274,N,617,4337,,,
PD202000177576,03/03/2020 09:24:38 PM,,,43,,P,PROGRESS,4,,,,115B,W,115,5031,,,
PD202000177577,03/03/2020 09:25:19 PM,,,46,,P,PROGRESS,11,,,,211B,E,221,1961,,,
PD202000177578,03/03/2020 09:25:43 PM,,,87,,P,PROGRESS,12,,,,5264,H,515,92880,,,
PD202000177579,03/03/2020 09:26:00 PM,,,43,,P,PROGRESS,4,,,,223C,E,213,1223,,,
PD202000177581,03/03/2020 09:28:04 PM,,,43,,P,PROGRESS,4,,5200,OLD HICKORY BLVD,5D55B,,,,,,
PD202000177582,03/03/2020 09:28:19 PM,,,43,,P,PROGRESS,4,,300,BURNING TREE DR,525C,523,523,9557,,,
PD202000177583,03/03/2020 09:28:29 PM,,,43,,P,PROGRESS,4,,,,5D52C,H,515,9319,,,
PD202000177584,03/03/2020 09:28:33 PM,,,75,,RJ,,1J,,1000,THOMPSON PL,531B,,,,,,
PD202000177585,03/03/2020 09:28:37 PM,,,96,,,,15,,4400,LEBANON PKE,532C,525,525,9715,,,
PD202000177586,03/03/2020 09:29:03 PM,,,70,,A,ALARM,6A,,,,125B,W,121,5021,,,
PD202000177587,03/03/2020 09:30:55 PM,,,43,,P,PROGRESS,6,,,,5D57,H,515,9207,,,
PD202000177588,03/03/2020 09:31:03 PM,,,96,,,,12,,800,HILLWOOD BLVD,123B,W,134X,0,36.138,-86.88,POINT (-86.88 36.138)
PD202000177589,03/03/2020 09:31:05 PM,,,43,,P,PROGRESS,15,,,,211B,E,213K,1201,,,
PD202000177590,03/03/2020 09:31:26 PM,,,96,,,,15,,,,317C,H,517N,9401,,,
PD202000177593,03/03/2020 09:31:35 PM,,,43,,P,PROGRESS,5,,400,PONDER PL,613B,,,,,,
PD202000177594,03/03/2020 09:31:54 PM,,,93,,,,9T,,,,7F75,M,721K,2003,,,
PD202000177595,03/03/2020 09:33:03 PM,,,93,,,,9T,,,CONNARE DR,7F73,,,,,,
PD202000177596,03/03/2020 09:33:27 PM,,,43,,P,PROGRESS,4,,300,HARDING PL,323B,,,0,,,
PD202000177597,03/03/2020 09:33:31 PM,,,96,,,,12,,,,5274,C,413K,1955,,,
PD202000177599,03/03/2020 09:34:08 PM,,,15,,P,PROGRESS,15,,,,212C,E,213,1203,,,
PD202000177600,03/03/2020 09:34:36 PM,,,15,,P,PROGRESS,15,,,,813B,MT,813K,5625,,,
PD202000177601,03/03/2020 09:34:40 PM,,,40,,P,PROGRESS,5,,300,WILLIAMS AV,723B,,,,,,
PD202000177602,03/03/2020 09:35:10 PM,,,93,,,,11,,,,834B,MT,825,8303,,,
PD202000177603,03/03/2020 09:36:17 PM,,,96,,,,15,,3900,LEBANON PKE,532C,521,521,9613,,,
PD202000177605,03/03/2020 09:36:35 PM,,,92,,P,PROGRESS,4,,,,2944,MT,813Q,5623,,,
PD202000177606,03/03/2020 09:36:49 PM,,,83,,P,PROGRESS,1T,,,,3T72,S,333N,8863,,,
PD202000177607,03/03/2020 09:37:58 PM,,,96,,,,15,,,,317C,H,515K,9203,,,
PD202000177608,03/03/2020 09:38:14 PM,,,40,,P,PROGRESS,4,,,,616B,N,613,4471,,,
PD202000177609,03/03/2020 09:38:31 PM,,,43,,P,PROGRESS,4,,2000,GALLATIN PKE N,721B,N,639K,,,,
PD202000177610,03/03/2020 09:38:40 PM,20200153001,,64,,P,PROGRESS,6,,,,5D58B,H,513N,,,,
PD202000177612,03/03/2020 09:40:09 PM,,,43,,P,PROGRESS,4,,2000,GALLATIN PKE N,724B,N,639K,,,,
PD202000177614,03/03/2020 09:40:49 PM,,,43,,P,PROGRESS,4,,,,215C,E,213,1209,,,
PD202000177615,03/03/2020 09:41:34 PM,20200153007,,44,,P,PROGRESS,11,,,,217B,E,225K,1807,,,
PD202000177616,03/03/2020 09:41:55 PM,,,43,,P,PROGRESS,4,,,OLD HICKORY BLVD,5D58B,,521,9511,,,
PD202000177617,03/03/2020 09:42:43 PM,,,83,,P,PROGRESS,10,,,,217B,M,721N,2033,,,
PD202000177618,03/03/2020 09:42:49 PM,,,96,,,,12,,,,533C,H,515N,9319,,,
PD202000177619,03/03/2020 09:44:28 PM,,,96,,,,15,,7200,WHITES CREEK PKE,627B,N,627,3331,36.318,-86.867,POINT (-86.867 36.318)
PD202000177620,03/03/2020 09:44:35 PM,,,43,,P,PROGRESS,11,,,,217B,E,211,1115,,,
PD202000177621,03/03/2020 09:44:45 PM,,,43,,P,PROGRESS,6,,,,3T72,S,317K,8441,,,
PD202000177622,03/03/2020 09:44:57 PM,,,96,,,,12,,100,MCGAVOCK PKE,5265,,,,,,
PD202000177623,03/03/2020 09:45:09 PM,,,96,,,,12,,100,MCGAVOCK PKE,5262,,,,,,
PD202000177624,03/03/2020 09:45:41 PM,,,43,,P,PROGRESS,4,,600,WHISPERING HILLS DR,8F72,,316Z,0,36.069,-86.73,POINT (-86.73 36.069)
PD202000177626,03/03/2020 09:45:50 PM,,,92,,P,PROGRESS,4,,,,821B,MT,825,8527,,,
PD202000177627,03/03/2020 09:46:08 PM,,,83,,P,PROGRESS,11,,,,,M,725,2021,,,
PD202000177628,03/03/2020 09:46:14 PM,,,43,,P,PROGRESS,4,,,,4F84,C,413,4231,,,
PD202000177629,03/03/2020 09:46:28 PM,,,96,,,,12,,7600,HWY 70 S,123B,,137W,0,36.081,-86.956,POINT (-86.956 36.081)
PD202000177630,03/03/2020 09:47:11 PM,,,92,,P,PROGRESS,4,,,CENTRAL PKE,555B,,523,9557,36.178,-86.6,POINT (-86.6 36.178)
PD202000177632,03/03/2020 09:47:51 PM,,,49,,P,PROGRESS,9T,,,,415B,C,415,4131,,,
PD202000177633,03/03/2020 09:48:05 PM,,,71,,A,ALARM,6,,,,423B,C,415N,4135,,,
PD202000177634,03/03/2020 09:48:30 PM,,,45,,P,PROGRESS,1T,,,,610B,N,611,4499,,,
PD202000177635,03/03/2020 09:48:32 PM,,,15,,P,PROGRESS,15,,,,212C,E,213,1209,,,
PD202000177636,03/03/2020 09:49:02 PM,,,15,,P,PROGRESS,15,,,,513C,H,515,9303,,,
PD202000177637,03/03/2020 09:49:09 PM,,,96,,,,15,,7700,HIGHWAY 70 S,122B,W,137N,,,,
PD202000177638,03/03/2020 09:49:33 PM,,,45,,P,PROGRESS,11,,,,,N,611,4403,,,
PD202000177639,03/03/2020 09:49:52 PM,,,93,,,,9,,,,826B,MT,821,8025,,,
PD202000177640,03/03/2020 09:50:57 PM,,,40,,P,PROGRESS,4,,,,111B,W,111,4611,,,
PD202000177641,03/03/2020 09:51:12 PM,,,93,,,,9T,,,,8T81,MT,825H,83062,,,
PD202000177643,03/03/2020 09:51:54 PM,,,40,,P,PROGRESS,6,,,,725B,M,725N,,,,
PD202000177645,03/03/2020 09:52:46 PM,,,92,,P,PROGRESS,6,,,OLD HICKORY BLVD,526B,,523,9557,36.168,-86.779,POINT (-86.779 36.168)
PD202000177646,03/03/2020 09:52:57 PM,,,43,,P,PROGRESS,4,,,,226C,E,213,,,,
PD202000177648,03/03/2020 09:53:16 PM,,,45,,P,PROGRESS,6,,,,313B,S,313K,8337,,,
PD202000177649,03/03/2020 09:53:22 PM,,,15,,P,PROGRESS,15,,,,513C,H,515N,9303,,,
PD202000177650,03/03/2020 09:53:52 PM,,,96,,,,12,,4400,LEBANON PKE,533C,525,525,9715,,,
PD202000177651,03/03/2020 09:54:01 PM,,,70,,A,ALARM,11,,2900,SMITH SPRINGS RD,3F72,,325V,0,36.087,-86.604,POINT (-86.604 36.087)
PD202000177652,03/03/2020 09:54:04 PM,,,93,,,,9,,,,821B,MT,821N,8027,,,
PD202000177653,03/03/2020 09:54:17 PM,,,43,,PM,,6,,,,415B,C,411,4203,,,
PD202000177654,03/03/2020 09:54:49 PM,,,44,,P,PROGRESS,11,,,,,N,615K,5327,,,
PD202000177655,03/03/2020 09:55:13 PM,,,92,,P,PROGRESS,11,,,,511B,H,515,9207,,,
PD202000177657,03/03/2020 09:55:59 PM,20200153066,,43,,R,REPORT,1,,,,713B,,,,,,
PD202000177658,03/03/2020 09:56:00 PM,,,40,,P,PROGRESS,5S,,,,617B,N,617K,4239,,,
PD202000177659,03/03/2020 09:56:01 PM,,,96,,,,4,,,,5272,H,515,9319,,,
PD202000177660,03/03/2020 09:56:07 PM,,,96,,,,4C,,,,5271,H,517,9403,,,
PD202000177661,03/03/2020 09:56:19 PM,,,92,,P,PROGRESS,6,,,OLD HICKORY BLVD,533B,,523,9557,,,
PD202000177662,03/03/2020 09:57:02 PM,,,43,,PV,,4,,900,WINTHORNE DR,313B,,321X,0,36.118,-86.703,POINT (-86.703 36.118)
PD202000177664,03/03/2020 09:57:49 PM,,,43,,P,PROGRESS,4,,400,ARBOR RIDGE DR,326B,S,331,8753,36.045,-86.665,POINT (-86.665 36.045)
PD202000177665,03/03/2020 09:58:07 PM,,,43,,P,PROGRESS,11,,,,816B,E,221N,1969,,,
PD202000177666,03/03/2020 09:58:12 PM,,,44,,P,PROGRESS,6,,6400,CHARLOTTE PKE,121B,,134Z,0,36.144,-86.874,POINT (-86.874 36.144)
PD202000177668,03/03/2020 09:58:18 PM,,,43,,P,PROGRESS,5,,,,411B,C,411,4147,,,
PD202000177669,03/03/2020 09:58:54 PM,,,42,,P,PROGRESS,6,,,,420B,TE,425K,4055,,,
PD202000177670,03/03/2020 09:59:30 PM,,,92,,P,PROGRESS,4,,,DODSON CHAPEL RD,526B,,521,9503,36.175,-86.614,POINT (-86.614 36.175)
PD202000177675,03/03/2020 10:00:25 PM,,,92,,P,PROGRESS,6,,,,511B,H,515,9201,,,
PD202000177676,03/03/2020 10:00:39 PM,,,43,,P,PROGRESS,4,,1600,JACKSONS VALLEY PL,320B1,H,523,9523,36.189,-86.604,POINT (-86.604 36.189)
PD202000177677,03/03/2020 10:00:47 PM,,,43,,P,PROGRESS,11,,,,726B,M,721K,2003,,,
PD202000177678,03/03/2020 10:00:51 PM,,,43,,P,PROGRESS,6,,,,628C,N,613,4467,,,
PD202000177679,03/03/2020 10:00:53 PM,20200153097,,44,,PJ,,1,,,,723B,,,,,,
PD202000177680,03/03/2020 10:01:12 PM,,,92,,P,PROGRESS,6,,,ANDREW JACKSON PKWY,522B,,521,9511,36.188,-86.608,POINT (-86.608 36.188)
PD202000177682,03/03/2020 10:02:16 PM,,,44,,P,PROGRESS,5S,,700,BELL RD,325B,,326V,0,36.05,-86.648,POINT (-86.648 36.05)
PD202000177683,03/03/2020 10:03:40 PM,,,43,,PM,,11,,7000,CHARLOTTE PKE,121B,,136Z,0,36.129,-86.905,POINT (-86.905 36.129)
PD202000177684,03/03/2020 10:04:39 PM,,,40,,PV,,5,,,,3F72,H,535,8963,,,
PD202000177686,03/03/2020 10:05:34 PM,,,43,,P,PROGRESS,4,,,,3F74,H,525K,9607,,,
PD202000177687,03/03/2020 10:05:49 PM,,,40,,P,PROGRESS,9S,,,,813B,MT,813K,5625,,,
PD202000177688,03/03/2020 10:05:52 PM,,,96,,,,12,,4000,LEBANON PKE,533C,521,521,9613,36.197,-86.621,POINT (-86.621 36.197)
PD202000177690,03/03/2020 10:06:46 PM,,,96,,,,4,,,LEBANON PKE,5272,,521,9531,36.193,-86.624,POINT (-86.624 36.193)
PD202000177691,03/03/2020 10:06:46 PM,,,44,,P,PROGRESS,4,,,,125B,W,125,4819,,,
PD202000177693,03/03/2020 10:08:01 PM,,,44,,P,PROGRESS,11,,2700,MURFREESBORO PKE,335B,339,333,8865,,,
PD202000177695,03/03/2020 10:08:48 PM,,,43,,P,PROGRESS,4,,,,212C,E,211K,1113,,,
PD202000177698,03/03/2020 10:09:50 PM,,,43,,P,PROGRESS,4,,,,413B,C,421,4091,,,
PD202000177699,03/03/2020 10:09:51 PM,,,49,,P,PROGRESS,6,,1100,GALLATIN PKE S,716B,M,711,1785,,,
PD202000177700,03/03/2020 10:10:06 PM,,,40,,P,PROGRESS,9S,,2000,GALLATIN PKE N,724B,N,639K,,,,
PD202000177702,03/03/2020 10:10:19 PM,,,96,,,,12,,,,627C,PCW,,,,,
PD202000177703,03/03/2020 10:10:40 PM,,,95,,,,4,,,,123B,W,125K,4813,,,
PD202000177704,03/03/2020 10:10:42 PM,,,96,,,,12,,,,5273,N,617,4335,,,
PD202000177705,03/03/2020 10:10:59 PM,,,95,,,,4,,,,127B,W,125K,4813,,,
PD202000177706,03/03/2020 10:11:32 PM,,,96,,,,15,,,,627B,N,627,2305,,,
PD202000177707,03/03/2020 10:11:38 PM,,,15,,P,PROGRESS,15,,,,616B,N,611,4407,,,
PD202000177708,03/03/2020 10:11:40 PM,,,93,,,,3T,,,,8T81,MT,815N,6501,,,
PD202000177709,03/03/2020 10:12:11 PM,,,43,,P,PROGRESS,4,,,,811B,MT,815N,5825,,,
PD202000177710,03/03/2020 10:12:42 PM,,,93,,,,9,,,,821B,MT,821,8027,,,
PD202000177714,03/03/2020 10:14:49 PM,,,44,,P,PROGRESS,4,,,,125B,W,121N,4901,,,
PD202000177715,03/03/2020 10:14:55 PM,,,44,,P,PROGRESS,1,,,,335B,S,335K,8925,,,
PD202000177716,03/03/2020 10:15:07 PM,,,96,,,,4,,,,211C,E,213N,1223,,,
PD202000177719,03/03/2020 10:18:19 PM,,,15,,P,PROGRESS,15,,,,513C,H,517,9403,,,
PD202000177720,03/03/2020 10:19:47 PM,20200153094,,50,,R,REPORT,1,,,,,,,,,,
PD202000177722,03/03/2020 10:20:17 PM,,,43,,PM,,5,,,,413B,C,425,4005,,,
PD202000177723,03/03/2020 10:20:18 PM,,,43,,P,PROGRESS,4,,,,222C,E,227,1937,,,
PD202000177724,03/03/2020 10:21:12 PM,,,43,,P,PROGRESS,6,,,,114B,W,115N,4685,,,
PD202000177725,03/03/2020 10:21:28 PM,,,43,,P,PROGRESS,4,,4300,OAKCREST LN,3F71,,,,,,
PD202000177726,03/03/2020 10:21:29 PM,,,44,,P,PROGRESS,9S,,2200,MURFREESBORO PKE,3F72,,325X,0,36.088,-86.649,POINT (-86.649 36.088)
PD202000177727,03/03/2020 10:22:15 PM,,,49,,P,PROGRESS,9,,,,616B,N,611,4441,,,
PD202000177729,03/03/2020 10:22:29 PM,,,92,,P,PROGRESS,15,,,,534B,H,523,9557,,,
PD202000177730,03/03/2020 10:22:35 PM,,,43,,P,PROGRESS,5,,,,221B,E,221N,1961,,,
PD202000177731,03/03/2020 10:22:52 PM,,,96,,,,12,,,,210C1,E,213,,,,
PD202000177732,03/03/2020 10:24:31 PM,20200153107,,54,,P,PROGRESS,6,,,,314B,,,,,,
PD202000177734,03/03/2020 10:25:40 PM,,,43,,P,PROGRESS,4,,4000,DODSON CHAPEL RD,5F71,521,521,9561,36.176,-86.614,POINT (-86.614 36.176)
PD202000177736,03/03/2020 10:26:13 PM,,,57,,P,PROGRESS,5,,,,420C1,C,421N,4093,,,
PD202000177738,03/03/2020 10:27:20 PM,,,40,,PV,,5,,,,211C,E,211,,,,
PD202000177739,03/03/2020 10:27:32 PM,,,87,,P,PROGRESS,4,,,,522B,H,521,9511,,,
PD202000177743,03/03/2020 10:30:01 PM,,,96,,,,12,,,,554B,H,525K,9617,,,
PD202000177744,03/03/2020 10:30:07 PM,,,96,,,,4,,,,5272,E,213,1201,,,
PD202000177745,03/03/2020 10:30:27 PM,,,96,,,,12,,,,821B,MT,821K,8045,,,
PD202000177746,03/03/2020 10:30:48 PM,,,93,,,,11,,,,324B,S,335K,8927,,,
PD202000177747,03/03/2020 10:30:57 PM,,,96,,,,12,,,,216C,E,213N,1263,,,
PD202000177751,03/03/2020 10:32:41 PM,,,44,,P,PROGRESS,4,,,,211B,E,211K,1115,,,
PD202000177752,03/03/2020 10:32:55 PM,,,96,,,,4C,,,,5271,E,213,1209,,,
